date,company,category,various_applications,aircraft,location
8/10/15,Kevin Kramer,"Real Estate, Photo/Film, Utilities/Energy/Infrastructure",FALSE,Yuneec Q500 Typhoon,IL
8/10/15,Higher Ground Photography LLC,"Real Estate, Photo/Film, Emergency Services",FALSE,Yuneec Typhoon Q500,VA
8/10/15,"StoryView Video, LLC","Real Estate, Photo/Film, Utilities/Energy/Infrastructure, Emergency Services",TRUE,DJI Phantom 2,VA
8/10/15,Thomas Sevigny,"Real Estate, Photo/Film, Emergency Services",FALSE,DJI Phantom 2,NH
8/10/15,Drone Guys LLC,Photo/Film,FALSE,DJI Inspire 1,OH
8/10/15,Christopher Pendleton,"Real Estate, Construction",FALSE,"DJI Phantom 1, DJI Inspire 1, DJI Phantom 3",AZ
8/10/15,Macallan and Associates LLC,Photo/Film,FALSE,DJI Phantom 2,NJ
8/10/15,Cassie Elwonger,Real Estate,FALSE,Parrot Bebop,AR
8/10/15,Drone Dynamics LLC,Photo/Film,FALSE,"DJI Phantom Vision, DJI S1000, DJI Inspire, 3D Robotics X8+, 3D Robotics Aero",OK
8/10/15,"Group 3 Aviation, Inc","Photo/Film, Construction, Agriculture, Real Estate",FALSE,"DJI Phantom 2, DJI Inspire 1",CA
8/10/15,"Auxiliary Drones, LLC","Photo/Film, Utilities/Energy/Infrastructure, Education",FALSE,DJI S900,OK
8/10/15,IVCI Group Ltd. dba Harmony Drones,"Photo/Film, Utilities/Energy/Infrastructure, Real Estate, Agriculture",TRUE,DJI S1000,DE
8/10/15,"DirtPrep Solutions, LLC","Utilities/Energy/Infrastructure, Construction",FALSE,Event 38 E384,CA
8/10/15,Gowdy Brothers Aerospace,"Real Estate, Construction",FALSE,"Carbon Core Octocopter, HH Blade 350QX3",MN
8/10/15,Raytheon Integrated Defense Systems,Manufacturer,FALSE,"DJI Phantom 2, DJI S900",MA
8/10/15,PJ Helicopters Inc.,Utilities/Energy/Infrastructure,FALSE,Carbon Core Cortex Quadcopter,CA
8/10/15,Alexander Mandiola,Photo/Film,FALSE,"DJI Phantom 3, DJI Inspire 1",FL
8/10/15,"Elevated Horizons, LLC",Agriculture,FALSE,DJI Spreading Wings S1000,FL
8/10/15,Drone Guys,Photo/Film,FALSE,DJI Phantom 3,PA
8/10/15,Scott D. Clark,Photo/Film,FALSE,DJI Phantom 3,IL
8/10/15,Marathon Petroleum Company LP,"Utilities/Energy/infrastructure, Emergency Services",FALSE,DJI Phantom 2 Vision+,OH
8/10/15,Ryan Summerfield,"Photo/Film, Real Estate",FALSE,DJI Phantom 2,NC
8/10/15,Solutions Property Management,Real Estate,FALSE,DJI Phantom 2 Vision,SD
8/10/15,Sandoval and Associates CEO,Construction,FALSE,DJI F450,CA
8/10/15,"Formation Environmental, LLC","Utilities/Energy/Infrastructure, Government Contracting",FALSE,Sensefly eBee,CO
8/10/15,CAMA Ventures LLC DBA Andrew Ciesler Photography,Real Estate,FALSE,DJI Inspire 1,OH
8/10/15,PaleoWest Archeology,"Utilities/Energy/Infrastructure, Other - Archaeology",FALSE,"Event 38 E384, DJI Phantom 2",AZ
8/11/15,"HiLow Photo, Aerial Drone Photography","Photo/Film, Construction, Real Estate, Agriculture",FALSE,"DJI Phantom 2, DJI Phantom 3, DJI Inspire 1, DJI S9000",VT
8/11/15,David R Spivey,"Photo/Film, Emergency Services, Construction",FALSE,Yuneec Q500 Typhoon,AL
8/11/15,Alaska Aerial Productions,Photo/Film,FALSE,DJI Inspire 1,AK
8/11/15,NE3RD LLC,"Scientific Studies, Agriculture, Photo/Film",FALSE,"3D Robotics IRIS+, Event 38 - E384, DJI Phantom 2 Vision+",FL
8/11/15,Digipulse LLC,"Photo/Film, Real Estate, Education",FALSE,"DJI Inspire 1, DJI Phantom 2",CA
8/11/15,James J Guidici,Real Estate,FALSE,DJI Phantom 2 Vision+,IL
8/11/15,Jed M Cook,"Photo/Film, Real Estate, Utilities/Energy/Infrastructure, Agriculture, Construction",TRUE,"VikingUAS-Viking 1, Patriot X4/X8, VK Ranger EX",ME
8/11/15,513 Aerial LLC,Real Estate,FALSE,DJI Phantom 2,OH
8/11/15,DBA Camerawork Video and Photography,Photo/Film,FALSE,DJI Phantom 2 Vision+,FL
8/11/15,"Atmos Productions, LLC",Photo/Film,FALSE,"DJI S1000, DJI Inspire",TN
8/11/15,"UAS Innovators, LLC","Photo/Film, Agriculture",FALSE,"DJI Phantom 2, DJI Phantom 2 Vision, DJI Phantom 2 Vision+, DJI Inspire, DJI S1000, DJI S900, DJI Flamewheel 550, eBee AG, 3DRobotics IRIS+, RF-70, DJI Phantom 3 Professional, DJI Phantom 3 Advanced",FL
8/11/15,Auburn University Aviation Center,Education,FALSE,DJI Phantom 2 Vision+,AL
8/11/15,Bird's Eye Solutions LLC,"Photo/Film, Scientific Studies",FALSE,DJI Phantom 2,WI
8/12/15,"NG Production Films, Inc. ","Photo/Film, Real Estate, Construction",FALSE,"DJI Phantom 2 Vision+, DJI Inspire 1",FL
8/12/15,Talon Aerolytics LLC,"Utilities/Energy/Infrastructure, Agriculture, Construction",FALSE,"DJI Phantom 3, DJI Phantom 2, DJI Inspire 1, DJI S1000 +, Aeryon SkyRanger",GA
8/12/15,ARAUS LLC,"Agriculture, Utilities/Energy/Infrastructure",FALSE,DJI Spreading Wings S900,VA
8/12/15,"Pinnacle Unmanned Aerial Systems, LLC","Education, Photo/Film, Real Estate, Utilities/Energy/Infrastructure, Agriculture",TRUE,"DJI Phantom 3, DJI Inspire 1, Sensefly eBee",TX
8/12/15,Eagle Eye Photos LLC,"Real Estate, Photo/Film, Construction",FALSE,DJI Phantom 2 Vision+,MN
8/12/15,"Drone Service Systems, Inc.","Education, Photo/Film, Agriculture",FALSE,DJI Inspire 1,FL
8/12/15,"4th Dimension Sight & Sound, Inc.",Photo/Film,FALSE,"DJI S1000, DJI Inspire 1, Freefly Alta",FL
8/12/15,Lykov's LLC,Photo/Film,FALSE,"DJI Phantom 2, DJI Phantom 3, DJI Inspire 1  ",CA
8/12/15,"Aerial Enterprises, Inc.",Photo/Film,FALSE,"DJI Spreading Wings S1000 +, 3D Robotics Iris +",FL
8/12/15,"Richter Brothers Studios, Inc dba Richter Studios",Photo/Film,FALSE,DJI Inspire 1,IL
8/12/15,Skeye I LLC,"Photo/Film, Real Estate, Construction, Agriculture",FALSE,"DJI Phantom 2 Vision+, DJI Phantom 3 Professional, DJI Inspire 1",IA
8/12/15,Sarra Ventures,"Photo/Film, Agriculture, Education",FALSE,DJI Phantom 2 Vision+,IL
8/12/15,John F. Riley,Photo/Film,FALSE,"Aeronavics Skyjib 8, DJI Phantom 2 Vision+, DJI Inspire 1",ME
8/14/15,Quality Drone and Mapping Services,"Photo/Film, Other",FALSE,DJI Inspire 1,PA
8/14/15,Mike H. Lee,"Photo/Film, Construction",FALSE,"DJI Phantom 3 Professional, DJI Inspire 1",PA
8/14/15,ViewsAbove,"Real Estate, Utilities/Energy/Infrastructure, Photo/Film, Emergency Services",TRUE,Yuneec Q500 Typhoon,MN
8/14/15,"DroneSense, LLC","Utilities/Energy/Infrastructure, Photo/Film",FALSE,DJI Inspire 1,TX
8/14/15,"marX The Spot Films, Inc.",Photo/Film,FALSE,"DJI S1000, DJI Inspire, Freefly ALTA, Cinestar 8HL",FL
8/14/15,Luc Gerber dba LGAERIAL,"Construction, Utilities/Energy/Infrastructure, Photo/Film",FALSE,"DJI Phantom 3, DJI Inspire 1  ",NV
8/14/15,Lance Flaugh,"Photo/Film, Agriculture, Emergency Services",FALSE,"DJI Phantom 2 Vision+, DJI Phantom 3",IA
8/14/15,Travis Campbell Realtor,Real Estate,FALSE,DJI Phantom 3 Advanced,TX
8/14/15,Cooley Drone Services,"Real Estate, Photo/Film",FALSE,"DJI Phantom Vision 2 +, DJI Phantom 3",FL
8/14/15,"C and C, LLC","Education, Photo/Film, Utilities/Energy/Infrastructure",FALSE,Cinestar 8,PR
8/14/15,ImageKeeperLLC,"Construction, Insureance",FALSE,"3D Robotics IRIS +, DJI Phantom 2, DJI Inspire 1",NV
8/14/15,"Conservaco, LLC",Photo/Film,FALSE,DJI Inspire 1,FL
8/14/15,BirdseyePix & VT,"Real Estate, Photo/Film, Utilities/Energy/Infrastructure",FALSE,DJI Phantom 1,SC
8/14/15,Frontier Precision Inc.,"Agriculture, Utilities/Energy/Infrastructure",FALSE,"Trimble UX5, Trimble UX5 hp",ND
8/14/15,George Tio,Photo/Film,FALSE,DJI F550,KY
8/14/15,"Lost River Enterprises, LLC dba Lost River Aerial",Photo/Film,FALSE,DJI Phantom Vision 2,UT
8/14/15,"Birdseye Productions, LLC","Real Estate, Photo/Film, Construction, Education",FALSE,DJI Phantom 2 Vision+ ,SD
8/14/15,Panoptes Systems Corporation,Other,FALSE,"DJI Phantom 2, DJI Phantom 2 Vision+, 3DR Iris +, 3DR Solo",CA
8/14/15,Cochise Community College,Education,FALSE,Prioria Maveric,AZ
8/14/15,Thomas Petitti,Photo/Film,FALSE,DJI F550,IA
8/14/15,Brian Kulpa,"Photo/Film, Construction, Emergency Services",FALSE,DJI Inspire 1,NV
8/14/15,William R Aylard,"Construction, Real Estate, Photo/Film, Emergency Services",FALSE,DJI Phantom 2+,SC
8/14/15,Air Data Solutions,"Agriculture, Education, Photo/Film",FALSE,"DJI Phantom 2 Vision+, RoboFlight RF-70",LA
8/14/15,EnTech Inc,"Construction, Real Estate",FALSE,Draganfly X4-ES,WY
8/14/15,Precision Resource Management Imagery LLC,"Photo/Film, Agriculture, Real Estate, Construction",FALSE,3D Robotics IRIS+,VA
8/14/15,Bradley Pierce,Photo/Film,FALSE,"DJI Phantom 3 Professional, 3D Robotics Solo",MA
8/14/15,Jason Spiewak,Photo/Film,FALSE,DJI Phantom 2,FL
8/14/15,Noah Cowles,Real Estate,FALSE,"DJI Phantom+, DJI Inspire 1",FL
8/14/15,Westside Drones,"Photo/Film, Real Estate",FALSE,"DJI Phantom 3, 3D Robotics Solo",CA
8/14/15,Scenic Over Sights,"Real Estate, Construction",FALSE,3D Robotics Iris+,NC
8/14/15,West Edge Collective LLC,Photo/Film,FALSE,3D Robotics Solo,WY
8/14/15,Robert Peak,"Photo/Film, Real Estate, Education",FALSE,"DJI Phantom 2, DJI Phantom 3 Professional",WV
8/14/15,Northern Images Photography,Photo/Film,FALSE,DJI Phantom 3,MN
8/14/15,M3 Partners LLC,"Real Estate, Emergency Services",FALSE,DJI Phantom 2 Vision+,SC
8/14/15,Adam Dorn,"Construction, Utilities/Energy/Infrastructure",FALSE,"Phantom Vision 2, DJI Inspire 1, DJI Spreading Wings S900",NY
8/14/15,AMA Productions LLC,"Real Estate, Photo/Film",FALSE,DJI Inspire 1,LA
8/14/15,"Unmanned Aerial Systems Development, Inc.",Manufacturer,FALSE,"UASD CarbonCore1, 3D Robotics Solo",MA
8/14/15,"CameraBee, LLC",Photo/Film,FALSE,"Freefly Systems Alta, Blade 350QX, Hoverfly Systems Aeronavics Erista 8/Skyjib8, Hoverfly Systems/SkyHero 700 Quad",IN
8/15/15,"Mesa Associates, Inc.",Utilities/Energy/Infrastructure,FALSE,"Aeryon SkyRanger, Aibotix X6, PrecisionHawk Lancaster Hawkeye, Pulse Aerospace Vapor 35, InstantEye Mk2 Gen 3, Pulse Aerospace Vapor 55",AL
8/17/15,VizTools LLC,Photo/Film,FALSE,Yuneec Typhoon Q450,MA
8/17/15,ESRUAS LLC,"Real Estate, Conservation, Photo/Film",FALSE,DJI Phantom 2,FL
8/17/15,Charles Ayers,"Real Estate, Photo/Film, Construction",FALSE,DJI Phantom 2 Vision+,FL
8/17/15,Sky Pixel LA LLC,"Photo/Film, Real Estate, Education",FALSE,DJI Phantom 3,LA
8/17/15,Ryan Joseph Cathey,"Construction, Real Estate, Photo/Film, Emergency Services",FALSE,DJI Phantom 3,CA
8/17/15,The Topping Group,Photo/Film,FALSE,DJI Inspire 1,MO
8/17/15,Legal EZE Technology Inc,"Photo/Film, Emergency Services, Government Contracting",FALSE,"DJI Inspire 1, DJI Phantom 3",AL
8/18/15,Schultz ATM,Photo/Film,FALSE,DJI Inspire,TX
8/18/15,"Veterans Helping Veterans Foundation, Inc.",Real Estate,FALSE,"DJI Spreading Wings S800, DJI Phantom 2",FL
8/18/15,Bergen County Aerial Media,Real Estate,FALSE,DJI Inspire,NJ
8/18/15,Burger Media Inc.,"Real Estate, Photo/Film, Emergency Services",FALSE,"DJI Inspire 1, DJI Spreading Wings S1000+",VA
8/18/15,Ruben E Carlos,"Real Estate, Photo/Film, Emergency Services",FALSE,DJI Phantom 3 Professional,CA
8/18/15,Unmanned Photography,Construction,FALSE,3D Robotics IRIS+,PA
8/18/15,Top View Aerial Photography LLC,"Real Estate, Photo/Film, Construction",FALSE,DJI Inspire 1,MA
8/18/15,Blue River Technology Inc.,Agriculture,FALSE,"Vulcan Raven, DJI S1000",CA
8/19/15,SkyShot Productions,Real Estate,FALSE,DJI Phantom 2,CA
8/19/15,"Interior Pixels, Inc.",Real Estate,FALSE,"DJI Phantom 2, DJI Inspire 1",CA
8/19/15,MS Airwaves Inc.,"Real Estate, Photo/Film, Utilities/Energy/Infrastructure, Emergency Services",TRUE,DJI Inspire 1,CA
8/19/15,"Altiora Media, LLC","Photo/Film, Construction, Real Estate",FALSE,DJI Inspire 1,NM
8/19/15,"SKYLVL, LLC","Photo/Film, Agriculture, Emergency Services",FALSE,"DJI Phantom 2, Cinestar X8, Cinestar 6, DJI F550",TX
8/19/15,FBAP Inc.,Photo/Film,FALSE,"DJI Phantom 2, DJI Inspire 1, Gryphon Dynamics X8",FL
8/19/15,RPA/UAS Consulting LLC,"Photo/Film, Emergency Services",FALSE,"DJI Phantom 2 vision+, DJI Phantom 3 professional, DJI Inspire 1, DJI S1000, ASCTEC Falcon 8",CO
8/19/15,Michael Angelo Photographers,Real Estate,FALSE,Blade 350 QX3,NJ
8/19/15,19 Holes of Production,"Photo/Film, Real Estate, Construction",FALSE,"DJI Phantom 2 Vision+, DJI Inspire",NC
8/19/15,"Koplar Communications, LLC",Photo/Film,FALSE,DJI Phantom 2 Vision+,MO
8/19/15,Daniel R McKillips,"Photo/Film, Agriculture",FALSE,Yuneec Q500,FL
8/19/15,Northport Solutions LLC,Real Estate,FALSE,DJI Phantom 1,IN
8/19/15,"FireFly Aviation, LLC","Photo/Film, Emergency Services",FALSE,DJI Phantom 3,MI
8/19/15,Rick L Young,"Government Contracting, Emergency Services",FALSE,DJI Phantom 2 Vision+,CO
8/19/15,In Flight,"Utilities/Energy/Infrastructure, Conservation, Photo/Film",FALSE,"DJI Inspire 1, DJI Phantom, DJI S-1000",CA
8/19/15,Drew F Van Duren,Photo/Film,FALSE,DJI Phantom 2 Vision+,CA
8/19/15,Land Grant Surveyors LLC,"Photo/Film, Real Estate",FALSE,DJI Phantom 1,PA
8/19/15,Lochmueller Group Inc.,Utilities/Energy/Infrastructure,FALSE,DJI Phantom 2 Vision+,IN
8/19/15,"Farmspace Systems, LLC","Agriculture, Emergency Services, Utilities/Energy/Infrastructure",FALSE,"3D Robotics 3DR Y-6, 3DR X-8, 3DR Solo",TN
8/19/15,Factor Aerial Imagery,Photo/Film,FALSE,DJI S1000,CA
8/19/15,Fregonese Associates,"Photo/Film, Construction, Real Estate",FALSE,DJI Phantom 2,OR
8/19/15,John P Creed,Construction,FALSE,DJI Phantom 2+,PA
8/19/15,"Vertical Vantage, Inc.","Photo/Film, Real Estate",FALSE,DJI Inspire 1,NV
8/19/15,Skanska USA Civil,Construction,FALSE,SenseFly eBee,CA
8/19/15,"Michigan Aerial Videos, LLC","Photo/FIlm, Real Estate, Emergency Services",FALSE,"DJI Phantom Vision+, DJI Phantom Vision, DJI Phantom 3, DJI Inspire",MI
8/19/15,"KM Video Productions, LLC","Photo/Film, Real Estate, Construction",FALSE,DJI Phantom 2 Vision+,SC
8/19/15,360 Delaware Orbit Tours,"Photo/Film, Agriculture",FALSE,"DJI Phantom 2, DJI Phantom 3, DJI Inspire 1, DJI Spreading Wings S800, DJI Spreading Wings S900, DJI Spreading Wings S1000, DJI Matrix 100, Cinestar 8 Octo, Altavian Nova F6500, Blade 350 QX3, AgEagle, 3DRobotics X8, 3DRobotics Iris, 3DRobotics Solo, SenseFly eBee, Yuneec Q500 Typhon, DraganFlyer X4-ES, Trimble UX5, Microdrones MD4",DE
8/19/15,Prestige Aerial,Photo/Film,FALSE,"3D Robotics IRIS+, 3D Robotics Aero, 3D Robotics X8+",TX
8/20/15,Aerial Strategies LLC,Photo/Film,FALSE,"DJI Phantom 3, DJI Inspire",VA
8/20/15,Greg Priest,Real Estate,FALSE,DJI F550,AL
8/20/15,Verascan Inc,"Construction, Agriculture., Utilities/Energy/Infrastructure",FALSE,DJI Phantom 2,NV
8/20/15,Randy Hemmel,Real Estate,FALSE,DJI Phantom 2 Vision+,NJ
8/20/15,ParrotVision Productions LLC,"Agriculture, Real Estate, Photo/Film",FALSE,"DJI Inspire, DJI S900",FL
8/20/15,Monsen Engineering Inc,"Agriculture, Utilities/Energy/Infrastructure",FALSE,Trimble UX5,UT
8/20/15,Precision Approach Aerial Photography LLC,"Real Estate, Construction, Utilities/Energy/Infrastructure",FALSE,DJI Phantom 3,MN
8/20/15,J Finch Photography,"Photo/Film, Real Estate",FALSE,DJI Phantom 2 Vision+,IL
8/20/15,Jeff Hester,Real Estate,FALSE,DJI Phantom 2,CA
8/20/15,Sensorflight LLC,"Photo/Film, Agriculture",FALSE,"DJI Phantom 2, DJI Phantom 2 Vision, DJI Phantom 2 Vision+, DJI Inspire 1, DJI S-1000, DJI Spreading Wings S-1000",TX
8/20/15,Philip Madison,"Photo/Film, Real Estate",FALSE,"DJI Phantom, DJI Phantom 3",KY
8/20/15,Peace of Thorn Productions LLC,"Photo/Film, Utilities/Energy/Infrastructure",FALSE,"DJI Phantom 2, DJI S800 EVO",IL
8/20/15,Sbdronelife,Photo/Film,FALSE,DJI Phantom 2 Vision+,CA
8/20/15,Skelly and Loy Inc,"Agriculture, Utilities/Energy/Infrastructure",FALSE,Trimble UX5,PA
8/20/15,Planck Aerosystems Inc,"Utilities/Energy/Infrastructure, Conservation",FALSE,Leptron RDASS,CA
8/20/15,ArgenTech Solutions Inc,"Utilities/Energy/Infrastructure, Emergency Services",FALSE,3DRobotics Aero-M,WA
8/20/15,Rocky Babcock,"Photo/Film, Construction",FALSE,DJI Inspire 1,MI
8/20/15,Mohawk Northeast Inc,Construction,FALSE,"3D Robotics Iris+, DJI Phantom 2 Vision+",CT
8/20/15,Bird's Eye View Consulting,Conservation ,FALSE,DJI Inspire,CA
8/20/15,Granite Construction Company,"Agriculture, Utilities/Energy/Infrastructure",FALSE,Trimble UX5,NV
8/20/15,Navigation Electronics Inc,"Agriculture, Utilities/Energy/Infrastructure",FALSE,Trimble UX5,LA
8/20/15,HLCM Group Inc,"Agriculture, Utilities/Energy/Infrastructure",FALSE,"Trimble UX5, Trimble UX5 hp",PR
8/20/15,Windtrap Digital Media LLC,"Photo/Film, Emergency Services, Real Estate, Utilities/Energy/Infrastructure",TRUE,"DJI Phantom 3, DJI Inspire 1, 3D Robotics Iris Plus, 3D Robotics Solo",MI
8/20/15,Clear Sky Images,"Photo/Film, Emergency Services, Utilities/Energy/Infrastructure, Real Estate",TRUE,Turbo Ace Matrix,NC
8/20/15,PKD Photography,"Photo/Film, Real Estate",FALSE,"DJI Phantom 2, DJI Phantom 3, DJI Inspire 1",MA
8/20/15,Single Malt Media LLC,Photo/Film,FALSE,"DJI Spreading Wings S900, DJI S800 EVO",VA
8/20/15,Certified Productions Inc.,Photo/Film,FALSE,"DJI S1000, DJI Inspire 1, DJI Phantom 3",NV
8/20/15,Kyle Joseph Brow,Photo/Film,FALSE,Blade 350 QX3,MI
8/20/15,Camera Artistry Photo,Photo/Film,FALSE,"DJI Phantom 2 Vision+, DJI Phantom 3 Professional",TX
8/20/15,Patrick Heaphy,"Photo/Film, Real Estate",FALSE,DJI Inspire 1,NY
8/20/15,DroneBase Inc.,Photo/Film,FALSE,"DJI Inspire 1, DJI Phantom 2, DJI Phantom 3 Professional, 3D Robotics X8-M",CA
8/20/15,Michael J McCue,"Photo/Film, Real Estate, Emergency Services",FALSE,DJI Phantom 3 Professional,WY
8/21/15,Lockheed Martin MST,Photo/Film,FALSE,"DJI Phantom, DJI Inspire 1",MD
8/24/15,Nicholas M Brown,"Photo/Film, Utilities/Energy/Infrastructure, Emergency Services",FALSE,"DJI Phantom 2 Vision+, DJI Inspire 1",OK
8/24/15,EnviroPlus Consulting Inc,"Scientific Studies, Utilities/Energy/Infrastructure",FALSE,DJI S-1000,CA
8/24/15,Gary S Berg,"Photo/Film, Real Estate, Construction, Emergency Services",FALSE,"DJI Phantom 3, 3D Robotics X8",WA
8/24/15,Jacob Goetzinger,Photo/Film,FALSE,DJI Phantom 2 Vision,IA
8/24/15,Dallas Aerial Video Productions,"Photo/Film, Emergency Services, Real Estate, Utilities/Energy/Infrastructure",TRUE,DJI Phantom 3,TX
8/24/15,Pinpoint Services Inc,Utilities/Energy/Infrastructure,FALSE,"DJI Phantom 2 Vision+, DJI Phantom 3",NE
8/24/15,High Above SBC,Real Estate,FALSE,"DJI Phantom 3, Yuneec Q500",LA
8/24/15,McCoury Investments Inc,Photo/Film,FALSE,"DJI Phantom 3, DJI Inspire",WA
8/24/15,Drone View Aerial Photo,Photo/Film,FALSE,DJI Phantom 3,CT
8/24/15,Pneumatic Drone Cinema Inc,"Real Estate, Construction, Utilities/Energy/Infrastructure",FALSE,"DJI Phantom 2 Vision+, DJI S900, 3D Robotics Solo",FL
8/24/15,Airphrame Inc,"Insurance, Construction",FALSE,"3D Robotics Iris+, DJI Phantom 2",CA
8/24/15,Dustin Gwin Photography,"Photo/Film, Real Estate",FALSE,"DJI Phantom 2 Vision+, DJI Phantom 3, DJI Inspire 1",OK
8/24/15,AirVidTech LLC,"Photo/Film, Real Estate",FALSE,DJI Inspire 1,UT
8/24/15,Crossfield LLC,"Agriculture, Utilities/Energy/Infrastructure, Construction",FALSE,"DJI Flame Wheel 550, DJI Spreading Wings S1000+",CA
8/24/15,Aluminum Photography,"Photo/Film, Real Estate, Agriculture",FALSE,DJI Phantom 3 Professional,OR
8/24/15,Landpoint LLC,"Utilities/Energy/Infrastructure, Agriculture, Construction",FALSE,SenseFly-eBee RTK,LA
8/24/15,Steve Clothier,"Photo/Film, Real Estate",FALSE,DJI Phantom 2 Vision+,WI
8/24/15,FT Aerial Services LLC,"Real Estate, Agriculture, Utilities/Energy/Infrastructure, Photo/Film",TRUE,DJI Phantom 3 Professional,TX
8/24/15,Drew Mateya,"Agriculture, Photo/Film",FALSE,"DJI Phantom 2 Vision+, DJI Phantom 3, DJI Inspire 1, Avyon MD4-200, Avyon MD4-1000",PA
8/24/15,Innovative Mapping Technologies LLP,"Photo/Film, Agriculture, Utilities/Energy/Infrastructure",FALSE,SenseFly eBee,NY
8/24/15,Resource Programming Inc dba Timberland Media Inc,"Agriculture, Photo/Film",FALSE,"DJI Phantom 2, DJI Inspire, DJI S1000, DJI S900, 3D Robotics Iris+",OR
8/24/15,Griffin Aerial LLC,"Agriculture, Utilities/Energy/Infrastructure, Photo/Film, Construction, Conservation",TRUE,"DJI S900, DJI S1000, 3D Robotics Iris +, 3D Robotics X8-M, 3D Robotics Aero-M, 3D Robotics Solo",CT
8/24/15,John Flower Productions,Photo/Film,FALSE,DJI Inspire 1,KY
8/25/15,Marc Wiercioch LLC,"Photo/Film, Agriculture",FALSE,DJI Flamewheel F550,CA
8/25/15,Image Effects,"Photo/Film, Utilities/Energy/Infrastructure, Conservation, Agriculture, Real Estate, Emergency Services",TRUE,"DJI Phantom 3, DJI Inspire 1",ID
8/25/15,Filmed Imagination Inc,Photo/Film,FALSE,DJI Phantom 2,CA
8/25/15,Alternatives Renewable Solutions LLC,"Construction, Utilities/Energy/Infrastructure",FALSE,"DJI Phantom 2 Vision Plus, Walkera Tali H50",DC
8/25/15,NAYLOR SOLUTIONS INC,"Real Estate, Photo/Film",FALSE,DJI Inspire 1,TX
8/25/15,NC CERT INC,Emergency Services,FALSE,"VK UAS Multirotor (VTOL), VikingUAS Viking ONE, VikingUAS VK Patriot X4, VikingUAS VK Patriot X8, VikingUAS VK X6 Model 800, VK - Ranger EX",NC
8/25/15,Michael J Cavalere,"Construction, Photo/Film",FALSE,DJI Phantom 3,FL
8/25/15,Christopher Teren,Real Estate,FALSE,"DJI Phantom 1, DJI Phantom 2, DJI Phantom 3",WA
8/25/15,Planet Inhouse Inc,"Photo/Film, Agriculture, Real Estate, Emergency Services",FALSE,"DJI Inspire 1, DJI S800 EVO, DJI Phantom 2",FL
8/25/15,Ernest Conover dba Down to Earth Aerial Videography,"Real Estate, Insurance",FALSE,DJI Phantom 2 Vision+,NY
8/25/15,John Rowe dba Clear Lens Media,"Real Estate, Construction",FALSE,"DJI Inspire 1, 3D Robotics Solo",CA
8/25/15,Jonathan Doud,Photo/Film,FALSE,Flight Test Dragonfly,OR
8/25/15,"AGERpoint, Inc",Agriculture,FALSE,"FOV Skyhunter 1.8, AGERpoint Penguin B",FL
8/25/15,Pacific Gas and Electric Company,Utilities/Energy/Infrastructure,FALSE,"Aeryon SkyRanger, Aeryon Scott, Altavian Nova F6500, PJ UAS CarbonCore Cortex, InspecTools X-8",CA
8/25/15,"MechaniKids, LLC dba RedRaptor","Photo/Film, Education",FALSE,"DJI Phantom 2, DJI Phantom 2 Vision+, DJI Phantom 3, DJI S900, DJI S1000, DJI Inspire",FL
8/25/15,Porche Aerial Imagery,"Construction, Photo/Film",FALSE,DJI Inspire 1,LA
8/25/15,Star View Aerial,Real Estate,FALSE,"DJI Inspire 1, DJI Phantom 3",CA
